player_id,last_date,pay_cnt,pay_mnt
2850,20161002,1,30
2851,20160929,1,1
2852,20160930,1,1
2853,20161002,1,1
2854,20161002,1,6
2855,20161002,9,482
2856,20160928,1,6
2857,20161002,3,44
2858,20161002,3,134
2859,20161002,1,18
2860,20161002,1,1
2861,20161002,4,103
2862,20161002,1,98
2863,20161002,5,426
2864,20161002,1,30
2865,20161001,1,6
2866,20161002,1,6
2867,20161002,7,179
2868,20160927,2,7
2869,20161002,1,25
2870,20161002,1,328
2871,20160928,1,1
2872,20161002,1,6
2873,20161002,1,1
2874,20161002,3,18
2875,20161002,1,6
2876,20161002,1,25
2877,20161002,1,18
2878,20161002,1,6
2879,20161002,1,6
2880,20160930,1,1
2881,20161002,1,30
2882,20161002,1,1
2883,20161002,1,98
2884,20161002,2,2
2885,20160930,1,6
2886,20161002,22,1372
2887,20161002,2,2
2888,20161002,2,19
2889,20160930,1,1
2890,20161002,1,25
2891,20161002,1,1
2892,20161002,2,7
2893,20161002,1,1
2894,20161002,1,1
2895,20161002,3,8
2896,20161002,4,67
2897,20161002,1,1
2898,20161002,1,30
2899,20161002,1,1
2900,20161002,1,1
2901,20160930,1,1
2902,20161002,1,6
2903,20161002,3,134
2904,20161001,1,1
2905,20161002,1,25
2906,20161002,1,1
2907,20161002,1,1
2908,20161002,2,26
2909,20161002,1,18
2910,20161002,1,6
2911,20160926,1,6
2912,20161002,1,6
2913,20161002,1,1
2914,20161002,1,18
2915,20161002,4,67
2916,20161002,1,1
2917,20160927,2,12
2918,20160928,1,1
2919,20160930,1,1
2920,20161002,1,30
2921,20161002,1,6
2922,20161002,1,6
2923,20161002,2,12
2924,20161002,2,2
2925,20161002,1,6
2926,20161002,1,6
2927,20161002,1,6
2928,20161002,1,1
2929,20161002,1,1
2930,20161002,1,1
2931,20161002,1,6
2932,20160930,2,2
2933,20160929,1,30
2934,20161002,1,1
2935,20161001,1,6
2936,20160926,3,8
2937,20161001,2,104
2938,20160930,1,1
2939,20161002,1,1
2940,20160929,1,6
2941,20161002,1,1
2942,20160930,1,1
2943,20161002,1,1
2944,20160928,2,7
2945,20161002,4,33
2946,20161001,1,6
2947,20161002,1,25
2948,20161002,1,1
2949,20161002,2,7
2950,20161002,1,6
2951,20160927,1,1
2952,20161002,2,7
2953,20161002,3,37
2954,20161002,2,7
2955,20160927,1,1
2956,20161001,4,33
2957,20160930,2,7
2958,20161002,1,6
2959,20161001,2,2
2960,20161002,1,1
2961,20160927,1,6
2962,20161002,1,1
2963,20161002,1,6
2964,20160930,1,6
2965,20161002,1,6
2966,20160927,1,1
2967,20160930,3,8
2968,20160929,1,6
2969,20160927,1,6
2970,20161002,1,6
2971,20161002,6,154
2972,20161002,2,7
2973,20161002,4,74
2974,20161002,4,38
2975,20161002,1,6
2976,20160928,1,1
2977,20160927,1,6
2978,20161002,4,55
2979,20161001,1,6
2980,20161002,1,6
2981,20161002,2,31
2982,20160929,1,1
2983,20161002,2,7
2984,20161002,3,32
2985,20161002,1,1
2986,20161002,2,26
2987,20160929,2,2
2988,20161002,4,38
2989,20161002,2,7
2990,20161001,2,19
2991,20161002,1,1
2992,20160929,1,6
2993,20161002,1,25
2994,20160930,1,6
2995,20161002,2,7
2996,20161002,5,160
2997,20161001,1,6
2998,20161002,1,1
2999,20160928,1,6
3000,20161001,2,26
3001,20160929,2,43
3002,20161002,3,129
3003,20160929,1,1
3004,20160928,2,24
3005,20161002,1,6
3006,20160928,1,1
3007,20161002,1,1
3008,20161002,1,6
3009,20161002,1,6
3010,20161002,1,1
3011,20161002,4,14
3012,20160929,1,1
3013,20160930,2,7
3014,20161002,2,7
3015,20160929,2,7
3016,20161002,1,30
3017,20161002,12,1031
3018,20161001,2,2
3019,20161002,1,6
3020,20160929,1,1
3021,20161002,1,1
3022,20160929,1,1
3023,20160929,1,1
3024,20161002,2,7
3025,20161002,1,6
3026,20161002,1,6
3027,20161002,1,6
3028,20161002,2,7
3029,20161002,1,6
3030,20160930,1,1
3031,20161002,2,7
3032,20160930,1,1
3033,20161002,4,14
3034,20160929,3,8
3035,20161002,2,7
3036,20160930,1,6
3037,20161002,1,1
3038,20161001,1,6
3039,20161001,2,31
3040,20161002,1,1
3041,20161002,2,7
3042,20161002,2,2
3043,20161002,1,1
3044,20161002,1,6
3045,20161002,1,1
3046,20161002,2,7
3047,20161002,2,26
3048,20161002,1,18
3049,20161002,2,12
3050,20161002,2,31
3051,20161002,1,1
3052,20161002,2,7
3053,20160930,1,1
3054,20161002,2,7
3055,20161002,2,26
3056,20161002,1,6
3057,20161002,2,7
3058,20161001,1,1
3059,20161001,1,1
3060,20161002,3,8
3061,20161002,4,62
3062,20161001,1,1
3063,20161002,4,14
3064,20161002,2,7
3065,20161002,1,6
3066,20161001,1,1
3067,20161002,1,1
3068,20161002,2,31
3069,20161002,1,6
3070,20161001,1,1
3071,20161002,1,1
3072,20161002,1,1
3073,20161001,1,1
3074,20161002,1,6
3075,20161002,1,1
3076,20161002,1,6
3077,20161002,1,1
3078,20161002,1,1
3079,20161002,1,6
3080,20161002,1,1
3081,20161002,1,6
3082,20161002,1,6
3083,20161002,1,6
3084,20161002,1,6
3085,20161002,1,1
3086,20161002,2,7
3087,20161002,1,1
3088,20161002,2,7
3089,20161002,3,13
3090,20161002,2,7
3091,20161002,2,2
3092,20161002,7,123
3093,20161002,1,1
3094,20161002,3,32
3095,20161002,1,6
3096,20161002,1,1
3097,20161002,2,7
3098,20161002,1,6
3099,20161002,1,6
3100,20161002,1,1
3101,20161002,2,19
3102,20161002,1,6
3103,20161002,3,56
3104,20161002,1,1
3105,20161002,1,6
3106,20161002,7,208
3107,20161002,1,1
3108,20161002,2,2
3109,20161002,1,6
3110,20161002,2,7
3111,20160927,2,7
3112,20161002,1,6
3113,20161002,1,18
3114,20161002,1,30
3115,20160930,1,1
3116,20160929,4,147
3117,20161002,2,55
3118,20161002,1,1
3119,20160929,2,7
3120,20161002,2,26
3121,20161002,6,127
3122,20161002,1,25
3123,20161001,2,2
3124,20161002,4,91
3125,20161002,1,25
3126,20161002,1,25
3127,20161002,1,6
3128,20161002,1,6
3129,20161002,2,19
3130,20161002,3,85
3131,20161002,3,158
3132,20161002,2,24
3133,20161002,1,6
3134,20161002,4,31
3135,20161002,1,6
3136,20161002,2,60
3137,20161002,1,6
3138,20161002,1,25
3139,20161002,2,48
3140,20160928,1,1
3141,20161002,7,85
3142,20161002,2,2
3143,20161002,1,30
3144,20161002,2,2
3145,20161002,1,6
3146,20161002,2,7
3147,20161002,2,2
3148,20161002,1,98
3149,20161002,3,54
3150,20161002,2,7
3151,20161002,20,1434
3152,20161002,1,1
3153,20161002,1,1
3154,20161002,1,25
3155,20161002,2,55
3156,20161002,1,6
3157,20161002,3,18
3158,20161002,1,25
3159,20161002,2,60
3160,20161002,2,678
3161,20161002,1,25
3162,20161002,3,129
3163,20161002,2,12
3164,20161002,3,27
3165,20161002,1,30
3166,20161001,1,1
3167,20161002,5,109
3168,20161002,4,240
3169,20161002,1,6
3170,20161002,1,25
3171,20161002,2,31
3172,20161002,2,31
3173,20161002,2,31
3174,20161002,2,31
3175,20161002,1,25
3176,20161002,1,6
3177,20161002,2,48
3178,20161002,1,6
3179,20161002,2,426
3180,20161002,1,6
3181,20161002,1,25
3182,20161002,5,425
3183,20161002,2,2
3184,20161002,1,6
3185,20161002,2,2
3186,20161002,2,7
3187,20161002,1,1
3188,20161002,2,31
3189,20161001,1,1
3190,20161002,1,30
3191,20161002,1,25
3192,20160928,1,1
3193,20161001,1,1
3194,20161002,5,25
3195,20161002,1,30
3196,20161002,1,6
3197,20161002,3,54
3198,20160930,1,6
3199,20161002,4,79
3200,20160930,1,1
3201,20160930,1,25
3202,20161001,1,6
3203,20161002,1,6
3204,20161002,1,6
3205,20161002,1,6
3206,20161001,1,1
3207,20161002,1,6
3208,20161002,1,6
3209,20161002,1,30
3210,20160928,1,6
3211,20161002,2,31
3212,20161002,3,703
3213,20161002,5,194
3214,20161002,2,60
3215,20161002,1,1
3216,20161002,1,6
3217,20161002,1,1
3218,20161002,2,2
3219,20161001,3,49
3220,20161002,1,1
3221,20161002,1,30
3222,20161002,1,1
3223,20161002,1,1
3224,20161002,1,25
3225,20161001,1,1
3226,20160927,1,1
3227,20161002,1,18
3228,20160927,1,6
3229,20161002,1,1
3230,20161002,1,6
3231,20161002,1,1
3232,20161002,1,1
3233,20161001,1,6
3234,20161002,1,1
3235,20161002,1,1
3236,20161002,3,20
3237,20161002,1,6
3238,20160930,1,1
3239,20160929,1,1
3240,20161002,1,648
3241,20161002,1,6
3242,20161002,1,6
3243,20161002,2,7
3244,20161002,2,2
3245,20161002,1,18
3246,20161002,1,25
3247,20161002,1,6
3248,20161002,2,7
3249,20161002,2,48
3250,20161002,1,98
3251,20161002,4,38
3252,20161002,3,78
3253,20161002,1,6
3254,20160929,1,1
3255,20161002,1,30
3256,20161002,2,26
3257,20161002,1,1
3258,20161002,1,25
3259,20161002,4,884
3260,20160929,1,1
3261,20160928,1,6
3262,20161002,1,6
3263,20161001,1,6
3264,20161001,2,2
3265,20161002,1,1
3266,20160928,2,24
3267,20161001,2,2
3268,20161002,2,7
3269,20161002,2,7
3270,20161002,1,6
3271,20160927,3,210
3272,20160929,1,1
3273,20161002,1,1
3274,20161002,1,1
3275,20161002,3,13
3276,20161002,2,2
3277,20161002,1,6
3278,20161002,1,1
3279,20161002,3,37
3280,20161002,1,6
3281,20161002,2,7
3282,20161002,1,1
3283,20160930,1,30
3284,20160929,1,6
3285,20160926,1,6
3286,20160926,1,1
3287,20160927,2,7
3288,20161001,2,7
3289,20160926,1,6
3290,20160930,2,31
3291,20161002,1,6
3292,20160927,1,1
3293,20161002,1,25
3294,20161002,4,62
3295,20161002,1,1
3296,20161002,3,13
3297,20161002,1,6
3298,20161002,2,7
3299,20160930,2,7
3300,20161002,1,6
3301,20161002,2,7
3302,20160930,1,6
3303,20161001,1,1
3304,20161001,1,6
3305,20160926,1,1
3306,20160929,2,7
3307,20160930,2,7
3308,20160926,1,1
3309,20160929,2,7
3310,20161002,2,7
3311,20161001,2,2
3312,20160930,1,1
3313,20160930,1,6
3314,20161002,1,1
3315,20160927,1,1
3316,20161002,2,2
3317,20161002,1,6
3318,20161002,3,105
3319,20161002,3,32
3320,20161002,3,32
3321,20161002,1,1
3322,20161002,1,6
3323,20161001,2,7
3324,20160928,1,1
3325,20160927,1,6
3326,20161002,2,12
3327,20160928,4,33
3328,20161002,2,7
3329,20160928,1,1
3330,20161002,1,1
3331,20161002,1,6
3332,20161002,7,32
3333,20160930,1,1
3334,20161002,1,1
3335,20161002,1,6
3336,20161001,1,6
3337,20161002,1,1
3338,20161002,3,32
3339,20161002,1,6
3340,20161002,1,6
3341,20161002,1,1
3342,20160929,2,2
3343,20161002,1,18
3344,20161002,1,1
3345,20161002,1,6
3346,20161002,3,32
3347,20161001,2,7
3348,20161002,2,55
3349,20161002,1,1
3350,20161002,4,33
3351,20161002,1,6
3352,20161001,1,6
3353,20161002,1,6
3354,20160929,1,1
3355,20161002,2,7
3356,20160929,1,1
3357,20160929,1,1
3358,20161002,1,6
3359,20161001,1,1
3360,20161002,1,1
3361,20161002,1,30
3362,20161001,3,13
3363,20161002,2,7
3364,20161002,3,37
3365,20161002,4,14
3366,20161002,7,208
3367,20160929,3,32
3368,20161001,1,6
3369,20161002,1,6
3370,20161001,2,7
3371,20161002,1,6
3372,20161002,1,1
3373,20160929,1,1
3374,20161002,2,2
3375,20161001,1,6
3376,20161002,2,7
3377,20161002,7,179
3378,20161002,1,6
3379,20161002,4,50
3380,20160930,1,6
3381,20161002,3,105
3382,20161002,12,735
3383,20161002,2,26
3384,20161002,1,1
3385,20161002,1,6
3386,20161002,1,6
3387,20161002,1,1
3388,20161002,1,6
3389,20161002,1,6
3390,20161002,1,6
3391,20161002,1,1
3392,20161002,2,7
3393,20161002,2,7
3394,20161002,2,12
3395,20161001,2,7
3396,20161002,4,55
3397,20161002,2,2
3398,20161002,2,7
3399,20161001,1,6
3400,20161002,1,6
3401,20161002,1,1
3402,20161002,1,1
3403,20161002,1,6
3404,20161002,1,6
3405,20161002,1,6
3406,20161002,5,66
3407,20161002,1,1
3408,20161002,1,6
3409,20161002,1,1
3410,20161002,3,129
3411,20161002,7,426
3412,20161002,1,1
3413,20161001,1,6
3414,20161002,3,32
3415,20161002,1,1
3416,20161002,1,1
3417,20161002,4,31
3418,20161002,1,1
3419,20161001,1,6
3420,20161002,1,6
3421,20161002,1,6
3422,20161002,3,32
3423,20161002,1,6
3424,20161002,1,1
3425,20161002,2,7
3426,20161002,1,6
3427,20161002,1,1
3428,20161002,1,6
3429,20161002,1,6
3430,20161002,7,201
3431,20161002,2,7
3432,20161002,1,1
3433,20161002,1,6
3434,20161002,2,7
3435,20161002,2,7
3436,20161002,2,7
3437,20161002,1,6
3438,20161002,1,6
3439,20161002,1,6
3440,20161002,2,7
3441,20161002,1,30
3442,20161002,1,6
3443,20161002,1,6
3444,20160929,1,25
3445,20161002,3,30
3446,20161002,1,25
3447,20161002,2,99
3448,20161002,6,1102
3449,20161002,1,30
3450,20161002,2,36
3451,20161002,1,6
3452,20161002,7,548
3453,20161002,1,198
3454,20161002,3,66
3455,20161002,2,24
3456,20161002,1,25
3457,20161002,1,25
3458,20161002,2,36
3459,20161002,1,18
3460,20161002,1,1
3461,20161002,2,31
3462,20161002,5,369
3463,20161002,2,31
3464,20161002,1,25
3465,20161002,1,30
3466,20161002,1,6
3467,20161002,1,1
3468,20161002,3,85
3469,20161002,2,26
3470,20161002,1,1
3471,20161002,1,6
3472,20161002,1,25
3473,20161002,1,6
3474,20161002,9,1758
3475,20161002,1,25
3476,20161002,1,198
3477,20161002,4,120
3478,20161002,1,98
3479,20161002,1,25
3480,20161002,1,25
3481,20161002,1,25
3482,20161002,2,7
3483,20161002,1,25
3484,20161002,1,6
3485,20161002,1,25
3486,20161002,1,30
3487,20161002,1,18
3488,20160928,2,2
3489,20161002,4,84
3490,20161002,1,6
3491,20161002,1,1
3492,20161002,1,1
3493,20161002,1,30
3494,20161002,1,6
3495,20161002,1,1
3496,20161002,5,109
3497,20161002,3,30
3498,20161002,1,25
3499,20161002,9,497
3500,20161002,1,18
3501,20161002,1,25
3502,20161001,1,6
3503,20161002,4,103
3504,20161002,5,54
3505,20161002,1,25
3506,20161002,1,198
3507,20161002,5,604
3508,20161002,1,1
3509,20161002,1,6
3510,20161002,1,6
3511,20161002,1,1
3512,20161002,2,24
3513,20161002,1,25
3514,20161002,1,6
3515,20161001,1,1
3516,20161002,5,32
3517,20161002,1,18
3518,20161002,1,18
3519,20161002,8,2043
3520,20161002,5,1067
3521,20161002,1,25
3522,20161002,2,55
3523,20161002,2,31
3524,20160930,1,6
3525,20161002,1,25
3526,20161002,1,25
3527,20160928,1,6
3528,20161002,1,1
3529,20161002,1,18
3530,20161002,3,61
3531,20161002,1,1
3532,20161002,1,25
3533,20161002,6,149
3534,20161002,1,1
3535,20161002,2,7
3536,20161002,2,7
3537,20161002,2,7
3538,20161002,1,18
3539,20161002,4,424
3540,20161001,1,25
3541,20161002,1,6
3542,20161002,2,12
3543,20161002,2,2
3544,20161002,1,1
3545,20161002,1,1
3546,20161002,1,6
3547,20161001,2,24
3548,20161002,1,1
3549,20161002,2,55
3550,20161002,1,6
3551,20161002,1,6
3552,20161002,1,6
3553,20161002,2,2
3554,20161002,1,1
3555,20161001,1,6
3556,20161002,1,25
3557,20161002,1,6
3558,20161001,1,1
3559,20161002,1,1
3560,20161002,1,1
3561,20161002,1,25
3562,20161002,1,1
3563,20160927,1,1
3564,20161001,4,14
3565,20161002,1,6
3566,20160930,1,1
3567,20161002,2,31
3568,20161002,1,6
3569,20161002,2,12
3570,20161002,1,1
3571,20161002,2,128
3572,20161002,1,1
3573,20161002,1,6
3574,20161001,2,24
3575,20161002,1,6
3576,20160928,1,1
3577,20161002,1,1
3578,20161002,1,1
3579,20160929,1,6
3580,20160926,1,1
3581,20161002,1,18
3582,20160927,2,7
3583,20161002,1,98
3584,20161002,1,6
3585,20161002,1,6
3586,20160928,3,8
3587,20161002,1,1
3588,20161002,1,6
3589,20161002,1,1
3590,20161002,1,1
3591,20161002,1,6
3592,20161002,1,1
3593,20161002,1,6
3594,20161002,2,2
3595,20161002,1,6
3596,20161002,1,1
3597,20161002,1,1
3598,20161002,1,1
3599,20160926,1,1
3600,20160930,1,6
3601,20161002,1,6
3602,20160929,1,1
3603,20161002,3,32
3604,20161001,1,6
3605,20160926,1,1
3606,20161002,8,404
3607,20160930,1,6
3608,20161002,4,57
3609,20161002,1,1
3610,20161001,1,6
3611,20161002,3,13
3612,20160927,1,1
3613,20161002,2,26
3614,20160927,1,6
3615,20161002,2,24
3616,20160929,1,1
3617,20160929,1,1
3618,20161001,7,56
3619,20160927,1,1
3620,20161002,2,7
3621,20160928,1,1
3622,20161002,2,7
3623,20161002,1,6
3624,20161002,1,1
3625,20160928,2,7
3626,20161002,2,7
3627,20161001,2,7
3628,20160927,1,1
3629,20161002,1,1
3630,20161002,1,1
3631,20161002,2,7
3632,20160927,1,1
3633,20161002,2,7
3634,20161002,3,13
3635,20161002,1,1
3636,20161002,3,27
3637,20161002,2,2
3638,20161002,6,110
3639,20161002,3,44
3640,20161002,2,7
3641,20160930,1,6
3642,20160930,3,13
3643,20161002,2,12
3644,20161002,2,12
3645,20161002,5,136
3646,20161001,1,6
3647,20160929,4,33
3648,20161001,1,1
3649,20161002,1,6
3650,20160930,1,6
3651,20161001,2,12
3652,20161002,4,55
3653,20161001,2,7
3654,20161001,3,32
3655,20161002,1,1
3656,20161002,1,1
3657,20161002,2,7
3658,20161002,1,6
3659,20161002,4,111
3660,20161002,3,13
3661,20161002,2,7
3662,20160929,3,32
3663,20161002,2,7
3664,20160930,1,1
3665,20161002,2,7
3666,20161002,4,351
3667,20161002,1,1
3668,20161002,1,1
3669,20160928,1,1
3670,20161002,1,1
3671,20161002,2,31
3672,20161002,1,1
3673,20161002,1,1
3674,20161001,2,7
3675,20161001,1,1
3676,20160930,3,32
3677,20161002,1,1
3678,20161001,1,1
3679,20160930,1,18
3680,20161002,2,7
3681,20161002,2,7
3682,20160929,2,7
3683,20160928,1,1
3684,20161002,2,7
3685,20160929,2,7
3686,20160929,1,6
3687,20161002,1,1
3688,20161002,2,7
3689,20161001,1,1
3690,20161002,1,1
3691,20160929,1,6
3692,20160929,1,1
3693,20161002,1,1
3694,20160929,1,6
3695,20161002,2,7
3696,20160929,2,7
3697,20161001,2,7
3698,20161001,1,1
3699,20161002,1,1
3700,20161002,1,1
3701,20160930,1,1
3702,20161002,1,6
3703,20160930,2,7
3704,20161002,3,27
3705,20161002,2,7
3706,20161002,1,6
3707,20160929,1,6
3708,20161002,3,32
3709,20161002,1,1
3710,20160929,1,1
3711,20161002,3,32
3712,20161002,2,2
3713,20161002,1,1
3714,20161002,1,1
3715,20161002,1,6
3716,20160930,1,1
3717,20161002,1,6
3718,20161001,1,6
3719,20161002,1,1
3720,20161002,1,6
3721,20161002,3,56
3722,20160930,1,1
3723,20161002,5,104
3724,20161002,2,2
3725,20161002,1,25
3726,20161002,1,6
3727,20161002,3,32
3728,20161002,1,6
3729,20161002,1,6
3730,20161002,1,1
3731,20161002,2,7
3732,20161002,2,7
3733,20161001,2,7
3734,20161001,1,1
3735,20161002,3,32
3736,20161002,3,8
3737,20161001,2,7
3738,20161001,2,2
3739,20161001,1,1
3740,20161002,9,208
3741,20160930,1,6
3742,20161002,3,32
3743,20161002,1,1
3744,20161002,1,1
3745,20161001,1,1
3746,20161002,1,6
3747,20161001,1,6
3748,20161002,3,32
3749,20161002,1,6
3750,20161002,3,56
3751,20161001,1,6
3752,20161001,1,1
3753,20161002,4,62
3754,20161001,1,1
3755,20161002,1,1
3756,20161002,1,1
3757,20161001,1,1
3758,20161002,1,1
3759,20161002,1,6
3760,20161002,3,32
3761,20161002,2,2
3762,20161001,1,1
3763,20161002,1,1
3764,20161002,1,1
3765,20161002,2,7
3766,20161002,1,1
3767,20161002,1,1
3768,20161002,1,1
3769,20161002,1,1
3770,20161002,1,6
3771,20161002,1,1
3772,20161002,2,2
3773,20161002,1,6
3774,20161002,1,6
3775,20161002,5,104
3776,20161002,1,6
3777,20161002,1,6
3778,20161002,1,1
3779,20161002,2,7
3780,20161002,3,8
3781,20161002,1,1
3782,20161002,1,1
