player_id,pay_recency,pay_cnt,pay_mnt,pay_all_cnt,pay_all_mnt,paycnt_per_day,paymnt_per_day,paymnt_per_time
1,3,2,48,5,109,0,9,24
2,2,2,7,2,7,0,1,3
3,0,1,6,2,7,0,2,6
4,6,2,31,3,32,1,15,15
5,4,1,6,1,6,1,6,6
6,4,5,73,16,278,1,14,14
7,2,1,6,4,14,0,0,6
8,3,1,6,1,6,0,2,6
9,1,1,25,14,499,0,3,25
10,2,1,30,9,291,0,7,30
11,1,1,6,35,1546,0,0,6
12,6,1,6,1,6,0,0,6
13,0,3,85,12,511,0,12,28
14,6,1,6,1,6,0,1,6
15,1,2,2,2,2,1,1,1
16,6,1,6,3,13,0,3,6
17,2,1,18,23,257,0,2,18
18,2,2,2,2,2,0,0,1
19,0,1,6,1,6,0,2,6
20,0,4,152,41,2165,0,21,38
21,0,1,30,5,111,0,4,30
22,0,3,85,11,318,0,12,28
23,3,1,25,20,1639,0,3,25
24,0,4,481,9,539,0,68,120
25,0,1,6,11,431,0,0,6
26,5,1,6,2,7,0,1,6
27,0,2,31,14,1098,0,5,15
28,6,1,98,7,300,0,19,98
29,4,1,1,1,1,0,0,1
30,3,1,6,3,13,0,0,6
31,0,1,25,7,135,0,5,25
32,3,1,6,3,8,0,0,6
33,1,1,25,5,101,0,3,25
34,1,2,31,12,283,0,4,15
35,0,2,55,23,1115,0,9,27
36,0,2,55,6,377,0,13,27
37,1,1,1,3,13,0,0,1
38,3,1,18,13,209,0,2,18
39,0,1,25,6,107,0,3,25
40,2,3,18,17,171,0,2,6
41,0,1,25,4,33,0,4,25
42,4,1,18,7,87,0,2,18
43,0,1,6,3,13,0,0,6
44,4,1,1,1,1,1,1,1
45,0,3,551,11,1255,0,78,183
46,6,3,54,14,506,0,7,18
47,1,2,204,2,204,1,102,102
48,0,3,944,9,1049,0,134,314
49,5,2,7,2,7,0,1,3
50,0,2,7,2,7,0,1,3
51,1,2,31,6,161,0,4,15
52,4,1,25,6,88,0,3,25
53,0,3,90,35,3147,0,12,30
54,5,3,30,5,56,0,4,10
55,2,1,6,13,123,0,0,6
56,4,1,25,5,58,0,3,25
57,0,1,6,1,6,0,0,6
58,0,1,30,1,30,1,30,30
59,5,1,6,1,6,0,1,6
60,0,1,30,14,261,0,4,30
61,0,1,25,34,5134,0,3,25
62,2,1,25,5,77,0,3,25
63,1,2,673,14,1088,0,96,336
64,2,1,6,2,7,0,0,6
65,1,1,6,2,7,0,0,6
66,4,1,25,3,32,0,6,25
67,1,2,2,2,2,0,0,1
68,0,1,6,1,6,0,1,6
69,1,1,25,4,38,0,8,25
70,1,1,6,11,111,0,0,6
71,1,1,6,6,38,0,1,6
72,1,8,674,38,5915,1,134,84
73,0,8,72,10,79,4,36,9
74,2,1,6,2,7,0,1,6
75,2,1,1,2,7,0,0,1
76,1,2,104,8,209,0,14,52
77,3,1,6,3,13,0,1,6
78,4,1,1,1,1,1,1,1
79,0,1,25,11,338,0,3,25
80,1,2,7,2,7,0,1,3
81,0,6,132,30,1189,0,18,22
82,1,2,104,13,542,0,14,52
83,4,2,12,4,55,0,1,6
84,0,2,2,2,2,0,0,1
85,2,1,1,2,7,0,0,1
86,0,2,31,18,2041,0,4,15
87,1,1,1,1,1,1,1,1
88,2,3,32,4,38,0,8,10
89,2,1,1,1,1,0,0,1
90,3,1,25,4,69,0,4,25
91,2,1,18,12,461,0,3,18
92,1,4,79,16,540,0,11,19
93,3,1,6,2,7,0,0,6
94,1,1,1,1,1,0,0,1
95,0,2,7,2,7,2,7,3
96,0,2,12,6,79,0,2,6
97,4,1,1,3,32,0,0,1
98,0,4,55,9,215,0,7,13
99,1,1,30,5,63,0,4,30
100,5,1,1,1,1,0,0,1
101,1,2,12,2,12,0,1,6
102,3,1,98,3,124,0,16,98
103,0,3,852,8,1005,0,121,284
104,1,1,1,1,1,0,0,1
105,4,1,1,1,1,0,0,1
106,1,1,6,2,7,0,2,6
107,2,1,1,1,1,0,0,1
108,3,1,6,2,7,0,0,6
109,5,1,25,3,32,0,3,25
110,4,3,8,4,14,0,1,2
111,0,1,1,1,1,0,0,1
112,0,1,6,1,6,0,0,6
113,6,1,30,3,37,0,15,30
114,0,6,127,6,127,3,63,21
115,3,1,1,1,1,0,0,1
116,6,1,6,2,7,0,0,6
117,6,1,6,9,468,0,2,6
118,1,3,37,6,45,0,5,12
119,3,1,1,1,1,0,0,1
120,1,2,43,5,56,0,6,21
121,2,1,6,1,6,0,1,6
122,1,2,48,6,81,0,6,24
123,1,2,48,8,158,0,6,24
124,2,2,43,5,80,0,6,21
125,2,1,1,1,1,0,0,1
126,0,5,177,7,208,0,25,35
127,5,1,1,1,1,0,0,1
128,0,4,48,6,55,1,16,12
129,3,3,8,3,8,0,1,2
130,2,1,6,2,7,0,0,6
131,6,1,1,1,1,0,0,1
132,6,1,25,1,25,0,4,25
133,3,1,1,1,1,0,0,1
134,4,1,1,1,1,0,0,1
135,1,1,6,2,7,0,1,6
136,1,1,6,1,6,0,1,6
137,5,1,1,2,7,0,0,1
138,6,3,30,6,62,0,4,10
139,3,1,1,2,7,0,0,1
140,2,1,1,2,7,0,0,1
141,3,1,6,1,6,0,2,6
142,6,3,61,6,69,0,8,20
143,6,1,1,1,1,0,0,1
144,5,7,14,8,16,3,7,2
145,2,3,56,4,62,0,8,18
146,6,2,2,2,2,0,0,1
147,4,1,1,1,1,0,0,1
148,4,1,1,3,13,0,0,1
149,1,1,6,4,62,0,1,6
150,3,1,1,1,1,0,0,1
151,6,1,1,2,7,0,0,1
152,6,1,1,1,1,0,0,1
153,5,1,6,3,18,0,0,6
154,5,1,1,1,1,0,0,1
155,3,2,26,4,62,0,3,13
156,3,1,6,1,6,0,0,6
157,6,1,18,7,104,0,2,18
158,6,1,1,2,7,1,1,1
159,1,2,2,2,2,0,0,1
160,6,1,6,1,6,0,0,6
161,6,1,6,1,6,0,2,6
162,2,2,2,2,2,0,0,1
163,6,1,1,1,1,0,0,1
164,3,3,73,3,73,0,10,24
165,3,4,31,4,31,0,5,7
166,3,2,7,3,13,0,1,3
167,5,1,1,1,1,0,0,1
168,6,1,6,1,6,0,1,6
169,5,2,7,2,7,0,1,3
170,2,2,2,3,27,0,0,1
171,3,1,1,2,31,0,0,1
172,0,1,6,1,6,0,1,6
173,5,2,2,3,8,1,1,1
174,5,2,7,2,7,0,1,3
175,4,1,6,1,6,0,0,6
176,5,1,25,2,26,0,3,25
177,6,1,6,1,6,0,3,6
178,6,2,7,2,7,0,1,3
179,1,1,6,1,6,0,2,6
180,1,4,123,4,123,0,17,30
181,6,1,1,1,1,0,0,1
182,1,2,7,2,7,0,1,3
183,1,1,1,1,1,0,0,1
184,5,1,6,1,6,0,2,6
185,4,2,7,2,7,0,1,3
186,3,1,6,1,6,0,1,6
187,6,2,7,2,7,0,1,3
188,2,1,1,1,1,0,0,1
189,6,1,1,1,1,0,0,1
190,6,1,6,3,13,0,0,6
191,6,1,1,1,1,0,0,1
192,3,1,1,1,1,0,0,1
193,6,1,6,1,6,1,6,6
194,3,1,1,1,1,0,0,1
195,1,5,153,5,153,0,21,30
196,6,1,6,1,6,0,0,6
197,0,5,172,5,172,0,24,34
198,6,1,1,1,1,0,0,1
199,5,6,55,6,55,2,18,9
200,5,1,1,1,1,0,0,1
201,5,1,6,1,6,0,2,6
202,5,3,32,3,32,1,10,10
203,5,2,7,2,7,0,1,3
204,5,1,6,1,6,0,3,6
205,3,4,55,4,55,0,7,13
206,5,2,26,2,26,1,13,13
207,6,1,6,1,6,1,6,6
208,4,1,6,1,6,0,0,6
209,4,1,6,1,6,0,0,6
210,5,2,26,2,26,0,3,13
211,5,2,7,2,7,0,1,3
212,5,1,6,1,6,0,1,6
213,0,2,2,2,2,0,0,1
214,4,1,6,1,6,0,2,6
215,5,1,1,1,1,1,1,1
216,3,1,1,1,1,0,0,1
217,1,2,7,2,7,0,1,3
218,5,1,6,1,6,0,3,6
219,3,2,2,2,2,0,0,1
220,5,2,7,2,7,0,1,3
221,4,2,7,2,7,0,2,3
222,2,1,30,1,30,0,6,30
223,0,1,6,1,6,0,1,6
224,5,2,7,2,7,0,1,3
225,5,1,1,1,1,0,0,1
226,4,1,1,1,1,0,0,1
227,3,1,6,1,6,0,1,6
228,4,2,26,2,26,0,4,13
229,5,1,6,1,6,0,3,6
230,4,2,2,2,2,1,1,1
231,4,1,1,1,1,0,0,1
232,4,2,7,2,7,1,3,3
233,4,1,1,1,1,0,0,1
234,4,1,6,1,6,0,3,6
235,4,1,1,1,1,0,0,1
236,4,1,6,1,6,0,3,6
237,4,2,26,2,26,1,13,13
238,3,1,6,1,6,0,1,6
239,1,8,202,8,202,1,40,25
240,3,2,7,2,7,0,1,3
241,0,3,37,3,37,0,7,12
242,4,1,1,1,1,0,0,1
243,4,2,31,2,31,0,6,15
244,4,1,1,1,1,0,0,1
245,3,2,7,2,7,0,1,3
246,4,3,32,3,32,0,6,10
247,4,4,55,4,55,0,11,13
248,2,2,7,2,7,0,1,3
249,3,3,32,3,32,0,6,10
250,4,2,7,2,7,0,1,3
251,0,1,1,1,1,0,0,1
252,4,1,6,1,6,0,1,6
253,0,1,1,1,1,0,0,1
254,2,1,1,1,1,0,0,1
255,2,3,8,3,8,1,2,2
256,1,1,25,1,25,0,5,25
257,3,4,33,4,33,0,6,8
258,2,6,86,6,86,1,17,14
259,4,1,6,1,6,0,3,6
260,4,1,1,1,1,0,0,1
261,2,2,7,2,7,0,1,3
262,4,2,7,2,7,1,3,3
263,2,1,6,1,6,0,1,6
264,3,1,1,1,1,1,1,1
265,3,1,1,1,1,0,0,1
266,3,2,7,2,7,0,1,3
267,3,1,1,1,1,1,1,1
268,3,3,8,3,8,0,2,2
269,1,1,6,1,6,0,1,6
270,3,1,1,1,1,0,0,1
271,3,1,1,1,1,1,1,1
272,3,1,1,1,1,0,0,1
273,0,1,6,1,6,0,1,6
274,2,5,37,5,37,1,9,7
275,3,1,6,1,6,0,2,6
276,1,3,13,3,13,0,3,4
277,2,2,26,2,26,0,6,13
278,2,6,278,6,278,1,69,46
279,3,1,1,1,1,0,0,1
280,3,1,1,1,1,0,0,1
281,0,2,7,2,7,0,1,3
282,1,2,7,2,7,0,1,3
283,2,1,1,1,1,0,0,1
284,2,3,27,3,27,0,6,9
285,2,2,2,2,2,0,0,1
286,2,1,1,1,1,0,0,1
287,2,1,1,1,1,0,0,1
288,2,1,1,1,1,0,0,1
289,2,1,1,1,1,1,1,1
290,1,2,2,2,2,0,0,1
291,2,1,6,1,6,1,6,6
292,2,2,7,2,7,0,2,3
293,2,2,7,2,7,0,2,3
294,0,1,1,1,1,0,0,1
295,0,2,31,2,31,0,10,15
296,1,1,6,1,6,0,2,6
297,1,1,1,1,1,0,0,1
298,0,1,1,1,1,0,0,1
299,0,3,253,3,253,1,84,84
300,2,3,32,3,32,3,32,10
301,0,2,7,2,7,1,3,3
302,1,2,7,2,7,0,2,3
303,1,3,13,3,13,1,6,4
304,1,1,6,1,6,0,3,6
305,1,2,7,2,7,1,3,3
306,1,1,6,1,6,0,3,6
307,1,2,7,2,7,1,3,3
308,1,1,6,1,6,0,3,6
309,0,4,57,4,57,2,28,14
310,1,1,6,1,6,1,6,6
311,1,1,25,1,25,1,25,25
312,0,2,19,2,19,1,9,9
313,1,1,6,1,6,0,3,6
314,1,3,25,3,25,1,12,8
315,1,3,8,3,8,1,4,2
316,0,6,178,6,178,3,89,29
317,1,1,1,1,1,0,0,1
318,0,2,104,2,104,1,52,52
319,1,1,6,1,6,0,3,6
320,0,2,7,2,7,1,3,3
321,0,1,1,1,1,0,0,1
322,1,1,1,1,1,0,0,1
323,1,1,1,1,1,0,0,1
324,1,2,2,2,2,1,1,1
325,1,1,6,1,6,0,3,6
326,0,4,33,4,33,2,16,8
327,0,1,1,1,1,0,0,1
328,0,3,37,3,37,1,18,12
329,0,1,6,1,6,0,3,6
330,0,1,6,1,6,1,6,6
331,0,2,12,2,12,2,12,6
332,0,3,32,3,32,3,32,10
333,0,1,1,1,1,1,1,1
334,0,1,6,1,6,1,6,6
335,0,1,25,1,25,1,25,25
336,0,2,31,2,31,2,31,15
337,0,1,6,1,6,1,6,6
338,0,4,62,4,62,4,62,15
339,0,1,1,1,1,1,1,1
340,0,2,12,2,12,2,12,6
341,0,1,1,1,1,1,1,1
342,0,1,1,1,1,1,1,1
343,0,2,12,2,12,2,12,6
344,0,2,7,2,7,2,7,3
345,0,1,6,1,6,1,6,6
346,0,1,1,1,1,1,1,1
347,0,1,6,1,6,1,6,6
348,0,4,106,4,106,4,106,26
349,0,1,1,1,1,1,1,1
350,0,1,6,1,6,1,6,6
351,4,1,1,2,7,0,0,1
352,3,1,1,1,1,0,0,1
353,4,1,1,1,1,0,0,1
354,5,1,6,1,6,1,6,6
355,0,3,78,59,9577,0,11,26
356,0,1,1,1,1,1,1,1
357,1,2,24,8,394,0,6,12
358,1,2,104,19,1614,0,14,52
359,0,3,708,34,6021,0,101,236
360,0,1,6,2,7,1,6,6
361,1,2,228,43,4251,0,32,114
362,1,3,54,14,329,0,7,18
363,0,2,60,24,1064,0,8,30
364,0,1,25,12,307,0,4,25
365,0,1,30,5,87,0,4,30
366,5,2,12,3,13,0,1,6
367,0,1,6,2,7,1,6,6
368,4,1,1,2,7,0,0,1
369,1,1,25,22,2261,0,3,25
370,0,7,193,117,2843,1,27,27
371,3,1,6,1,6,0,0,6
372,1,1,6,6,43,0,1,6
373,0,2,123,29,993,0,17,61
374,0,2,31,5,44,0,4,15
375,0,5,425,36,3323,0,60,85
376,4,1,25,9,253,0,4,25
377,6,1,25,4,57,0,3,25
378,1,2,31,12,203,0,4,15
379,3,1,25,29,808,0,3,25
380,3,1,25,26,1318,0,3,25
381,2,1,25,22,391,0,3,25
382,0,2,43,8,124,0,6,21
383,1,1,25,6,107,0,3,25
384,0,5,30,27,345,0,4,6
385,0,5,1747,12,2416,1,349,349
386,1,6,239,171,17837,0,34,39
387,2,2,31,13,486,0,4,15
388,0,1,25,14,1761,0,4,25
389,0,4,244,7,257,1,81,61
390,0,2,204,10,406,0,29,102
391,0,14,788,25,1572,2,112,56
392,0,6,3270,19,6571,0,467,545
393,1,1,6,8,81,0,0,6
394,2,2,12,4,24,0,2,6
395,0,1,6,18,581,0,0,6
396,1,5,1197,22,2227,1,399,239
397,0,2,60,32,1390,0,8,30
398,2,1,25,4,149,0,3,25
399,6,1,25,9,113,0,3,25
400,5,2,43,5,56,0,6,21
401,0,2,7,2,7,0,1,3
402,5,1,25,4,57,0,3,25
403,0,1,30,11,789,0,4,30
404,0,1,1,1,1,1,1,1
405,0,1,1,2,26,0,0,1
406,1,1,1,2,26,0,0,1
407,0,2,12,5,68,0,1,6
408,1,1,6,2,7,0,1,6
409,2,1,6,4,62,0,0,6
410,2,1,25,1,25,0,8,25
411,1,2,31,12,264,0,4,15
412,2,1,6,2,7,0,2,6
413,5,1,1,1,1,0,0,1
414,4,1,30,3,37,0,5,30
415,5,1,18,4,31,0,4,18
416,0,1,25,16,2052,0,3,25
417,0,3,42,10,153,0,6,14
418,1,1,6,1,6,0,3,6
419,1,5,468,43,1616,0,66,93
420,4,1,1,1,1,1,1,1
421,0,1,6,5,109,0,0,6
422,6,2,24,8,112,0,3,12
423,0,2,60,12,281,0,8,30
424,3,1,1,1,1,0,0,1
425,4,1,6,3,13,0,0,6
426,2,1,25,6,178,0,3,25
427,1,1,6,2,7,0,0,6
428,1,1,1,4,62,1,1,1
429,0,1,6,4,31,0,1,6
430,5,1,6,1,6,1,6,6
431,6,2,48,8,110,0,6,24
432,1,1,6,4,19,0,1,6
433,1,1,6,1,6,0,0,6
434,1,1,25,10,129,0,3,25
435,0,8,312,30,1463,1,44,39
436,6,1,25,1,25,0,8,25
437,1,1,25,3,32,0,4,25
438,5,2,7,2,7,0,1,3
439,1,1,6,3,13,0,0,6
440,0,2,31,4,38,0,4,15
441,0,1,98,9,499,0,14,98
442,5,1,1,2,7,0,0,1
443,1,2,43,10,148,0,6,21
444,6,2,7,2,7,1,3,3
445,0,1,18,8,122,0,6,18
446,0,1,25,6,377,0,3,25
447,1,1,1,1,1,0,0,1
448,2,1,6,3,13,0,0,6
449,1,1,6,4,19,0,0,6
450,1,3,229,11,431,0,32,76
451,5,1,1,2,7,0,0,1
452,1,1,30,14,819,0,6,30
453,4,1,6,1,6,0,0,6
454,6,1,6,2,7,0,0,6
455,2,1,1,2,7,0,0,1
456,2,1,1,1,1,0,0,1
457,6,2,2,2,2,0,0,1
458,2,1,6,1,6,0,1,6
459,1,2,526,7,686,0,75,263
460,2,2,36,4,55,0,5,18
461,1,8,323,15,432,1,46,40
462,3,1,1,1,1,1,1,1
463,0,1,6,3,8,0,0,6
464,6,1,6,3,13,0,0,6
465,0,2,7,2,7,0,1,3
466,4,1,1,1,1,0,0,1
467,1,1,25,3,32,0,3,25
468,1,1,1,1,1,1,1,1
469,6,1,6,4,19,0,0,6
470,4,1,6,2,12,0,1,6
471,0,1,1,1,1,0,0,1
472,1,1,6,1,6,0,1,6
473,1,1,1,1,1,0,0,1
474,4,1,6,3,13,0,0,6
475,1,1,1,1,1,0,0,1
476,0,2,31,4,38,0,5,15
477,5,1,6,1,6,0,1,6
478,1,3,158,18,1167,0,22,52
479,3,1,1,1,1,0,0,1
480,0,2,7,2,7,0,1,3
481,2,1,1,2,7,0,0,1
482,6,1,1,1,1,0,0,1
483,4,2,43,4,50,0,6,21
484,3,2,7,2,7,0,1,3
485,6,1,6,1,6,0,1,6
486,1,3,451,4,452,0,64,150
487,5,4,55,4,55,0,7,13
488,1,1,6,3,13,0,1,6
489,1,1,25,3,32,0,8,25
490,6,1,1,1,1,0,0,1
491,5,1,1,2,7,0,0,1
492,2,1,1,1,1,0,0,1
493,3,3,32,3,32,0,8,10
494,0,2,296,9,710,0,42,148
495,6,2,26,3,32,0,6,13
496,6,1,6,1,6,0,0,6
497,2,1,6,2,7,0,0,6
498,1,1,1,1,1,0,0,1
499,6,1,1,1,1,0,0,1
500,3,1,18,5,51,0,2,18
501,4,6,244,12,405,0,34,40
502,2,1,6,1,6,0,1,6
503,3,1,1,2,7,0,0,1
504,4,1,6,1,6,0,1,6
505,6,1,6,1,6,0,0,6
506,4,1,6,2,7,0,0,6
507,1,4,60,5,61,0,8,15
508,3,1,6,1,6,0,1,6
509,5,1,648,7,1207,0,92,648
510,4,4,400,10,758,0,57,100
511,5,1,1,1,1,0,0,1
512,0,4,36,5,37,0,5,9
513,2,1,1,1,1,0,0,1
514,5,1,6,1,6,0,1,6
515,4,2,12,3,13,0,1,6
516,1,2,7,2,7,0,1,3
517,1,1,1,1,1,0,0,1
518,6,2,24,7,56,0,3,12
519,3,1,6,3,13,0,0,6
520,6,1,198,4,211,0,28,198
521,6,2,2,2,2,0,0,1
522,4,1,6,2,7,0,0,6
523,2,1,1,1,1,0,0,1
524,2,2,7,2,7,0,1,3
525,2,4,649,6,656,0,108,162
526,0,1,1,1,1,0,0,1
527,4,2,19,5,80,0,2,9
528,2,2,2,3,8,0,0,1
529,4,2,31,2,31,0,4,15
530,6,1,1,1,1,0,0,1
531,4,1,1,2,7,0,0,1
532,4,2,7,2,7,0,1,3
533,5,2,2,2,2,0,0,1
534,5,2,55,3,56,0,7,27
535,0,1,1,1,1,0,0,1
536,4,3,32,4,38,0,4,10
537,6,1,1,2,7,0,0,1
538,5,1,6,1,6,0,1,6
539,6,1,1,2,7,0,0,1
540,6,1,25,3,32,0,3,25
541,0,1,1,1,1,0,0,1
542,6,2,2,2,2,0,0,1
543,6,2,7,2,7,0,1,3
544,3,1,6,1,6,0,0,6
545,3,1,1,1,1,0,0,1
546,6,1,6,2,12,0,1,6
547,6,2,7,2,7,2,7,3
548,5,1,1,1,1,0,0,1
549,4,2,7,2,7,0,1,3
550,6,1,1,1,1,0,0,1
551,5,3,25,3,25,1,8,8
552,4,1,1,1,1,0,0,1
553,6,2,7,2,7,2,7,3
554,6,2,7,2,7,0,1,3
555,4,2,7,2,7,0,1,3
556,6,2,7,2,7,0,1,3
557,6,1,1,1,1,0,0,1
558,0,3,32,3,32,0,4,10
559,5,1,30,1,30,0,5,30
560,1,1,25,1,25,0,3,25
561,5,2,7,2,7,1,3,3
562,0,1,6,1,6,0,1,6
563,6,2,7,2,7,2,7,3
564,3,1,1,1,1,0,0,1
565,5,1,1,1,1,0,0,1
566,6,1,6,1,6,0,3,6
567,4,2,7,2,7,0,1,3
568,5,2,7,2,7,0,1,3
569,5,4,57,4,57,0,11,14
570,5,1,1,1,1,1,1,1
571,5,1,6,1,6,0,1,6
572,5,1,1,1,1,0,0,1
573,4,1,6,1,6,0,3,6
574,0,11,227,11,227,1,37,20
575,5,1,6,1,6,0,1,6
576,4,5,51,5,51,0,8,10
577,4,1,6,1,6,0,2,6
578,5,1,18,1,18,0,9,18
579,3,2,2,2,2,0,0,1
580,4,1,6,1,6,0,2,6
581,5,1,6,1,6,0,1,6
582,3,1,1,1,1,0,0,1
583,3,1,6,1,6,0,1,6
584,0,2,2,2,2,0,0,1
585,4,1,6,1,6,0,3,6
586,4,1,1,1,1,0,0,1
587,5,1,1,1,1,0,0,1
588,4,6,154,6,154,1,38,25
589,2,1,6,1,6,0,1,6
590,4,1,6,1,6,0,1,6
591,4,1,1,1,1,0,0,1
592,5,1,6,1,6,1,6,6
593,2,2,7,2,7,0,1,3
594,1,1,6,1,6,0,2,6
595,4,3,13,3,13,0,3,4
596,4,2,7,2,7,2,7,3
597,3,1,6,1,6,0,1,6
598,3,1,6,1,6,0,1,6
599,4,5,51,5,51,5,51,10
600,4,1,1,1,1,0,0,1
601,4,1,1,1,1,0,0,1
602,1,2,7,2,7,0,1,3
603,3,1,6,1,6,0,1,6
604,2,1,6,1,6,0,1,6
605,2,1,1,1,1,0,0,1
606,2,3,27,3,27,0,5,9
607,4,1,1,1,1,1,1,1
608,2,1,1,1,1,0,0,1
609,3,1,6,1,6,0,1,6
610,3,2,31,2,31,0,10,15
611,3,4,31,4,31,0,6,7
612,3,2,7,2,7,2,7,3
613,3,2,7,2,7,0,1,3
614,3,1,1,1,1,1,1,1
615,2,3,13,3,13,0,3,4
616,3,2,24,2,24,1,12,12
617,1,3,13,3,13,0,3,4
618,3,2,7,2,7,0,2,3
619,3,2,7,2,7,2,7,3
620,0,3,56,3,56,0,14,18
621,3,2,7,2,7,0,1,3
622,2,2,7,2,7,0,1,3
623,2,2,2,2,2,0,0,1
624,1,2,26,2,26,0,6,13
625,2,1,1,1,1,0,0,1
626,3,1,1,1,1,1,1,1
627,3,1,6,1,6,0,1,6
628,2,1,6,1,6,0,1,6
629,2,1,6,1,6,0,3,6
630,3,1,1,1,1,0,0,1
631,0,3,8,3,8,0,2,2
632,3,1,1,1,1,0,0,1
633,0,4,43,4,43,2,21,10
634,1,2,26,2,26,0,6,13
635,2,2,7,2,7,0,1,3
636,3,1,1,1,1,0,0,1
637,1,1,1,1,1,0,0,1
638,0,1,1,1,1,0,0,1
639,2,1,1,1,1,0,0,1
640,2,1,1,1,1,1,1,1
641,1,2,31,2,31,0,10,15
642,1,1,6,1,6,0,2,6
643,1,3,8,3,8,1,2,2
644,1,1,1,1,1,0,0,1
645,2,2,7,2,7,0,2,3
646,1,1,1,1,1,0,0,1
647,2,1,1,1,1,0,0,1
